genome_id,genome_name,antibiotic,phenotype,measurement,measurement_sign,measurement_value,measurement_unit,testing_standard,testing_standard_year,genome_status,genome_quality,contigs,size,gc_content,contig_n50,check_m_completeness,check_m_contamination,genome_quality_flags,strain,isolation_country,collection_year,host_name,isolation_source
573.22554,Klebsiella pneumoniae strain INF237,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,6,5558988,56.709637,5203185,99.33,0.55,NA,INF237,NA,NA,NA,NA
573.22595,Klebsiella pneumoniae strain 2e strain not collected,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5439580,57.350716,5231806,99.78,0.33,NA,NA,China,2017,NA,NA
573.226,Klebsiella pneumoniae strain 675920,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5484551,57.349903,5484551,99.78,NA,NA,675920,China,2015,"Human, Homo sapiens",NA
573.22601,Klebsiella pneumoniae strain WCHKP115069,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,4,5807923,57.119884,5434589,99.67,0.11,NA,WCHKP115069,China,2018,"Human, Homo sapiens",NA
573.22604,Klebsiella pneumoniae strain 4743,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,7,5857478,56.909817,5394691,99.67,0.11,NA,4743,Italy,2013,"Human, Homo sapiens",rectal swab
573.22605,Klebsiella pneumoniae strain FDAARGOS_566 strain Not applicable,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,5,5667058,57.045753,5305851,99.78,0.44,NA,NA,NA,NA,"Human, Homo sapiens",NA
573.22606,Klebsiella pneumoniae strain FDAARGOS_531 strain Not applicable,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,6,5763743,57.138947,5423408,99.78,NA,NA,NA,NA,2016,"Human, Homo sapiens",Bronchoalveolar lavage from right lung
573.22607,Klebsiella pneumoniae strain KPN1343,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5276587,57.59483,5276587,99.78,2.71,NA,KPN1343,NA,NA,NA,NA
573.22608,Klebsiella pneumoniae strain KPN1344,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5343965,58.07096,5343965,99.78,0.11,NA,KPN1344,NA,NA,NA,NA
573.23138,Klebsiella pneumoniae strain KP_NORM_BLD_2014_104014,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,8,5920038,56.578167,5319653,99.78,0.22,NA,KP_NORM_BLD_2014_104014,Norway,2014,"Human, Homo sapiens",blood
573.23139,Klebsiella pneumoniae strain KP_NORM_BLD_2015_112126,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,5,5841099,56.670277,5284191,99.78,0.22,NA,KP_NORM_BLD_2015_112126,Norway,2015,"Human, Homo sapiens",blood
573.2314,Klebsiella pneumoniae strain KP17-15,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5379069,57.320457,5379069,99.78,NA,NA,KP17-15,China,2017,"Human, Homo sapiens",blood
573.23141,Klebsiella pneumoniae strain KP17-16,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5378952,57.320366,5378952,99.78,NA,NA,KP17-16,China,2017,"Human, Homo sapiens",sputum
573.23143,Klebsiella pneumoniae strain BJCFK909,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,5,5871807,56.999233,5471151,99.78,0.11,NA,BJCFK909,China,2018,"Human, Homo sapiens",respiratory tract
573.23144,Klebsiella pneumoniae strain 4/1-2,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,5,5657200,57.031147,5438016,99.78,NA,NA,4/1-2,Sweden,2009,"Human, Homo sapiens",feces
573.23193,Klebsiella pneumoniae strain KP18-29,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5360130,57.48131,5360130,99.78,0.33,NA,KP18-29,China,2018,male,urine
573.23194,Klebsiella pneumoniae strain cr-hvkp3,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,3,5655284,56.84512,5370942,99.78,0.22,NA,cr-hvkp3,China,2014,"Human, Homo sapiens",blood
573.23195,Klebsiella pneumoniae strain I72,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,4,5738726,56.988033,5430436,99.78,NA,NA,I72,NA,NA,NA,NA
573.23227,Klebsiella pneumoniae strain KSH203,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,5,6087285,56.929897,5464059,99,0.11,NA,KSH203,China,2018,NA,blood
573.2323,Klebsiella pneumoniae strain 11492,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5445863,57.200153,5252687,99.78,0.22,NA,11492,China,2014,"Human, Homo sapiens",NA
573.23231,Klebsiella pneumoniae strain TOP52_1721_U1,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5467441,57.294937,5231007,99.78,NA,NA,TOP52_1721_U1,NA,NA,"Human, Homo sapiens",urine
573.23232,Klebsiella pneumoniae strain T4,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5385944,57.378025,5385944,99.78,0.11,NA,T4,Lebanon,2018,"Human, Homo sapiens",sewage contaminated river water
573.23266,Klebsiella pneumoniae strain NB5306,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,6,5360721,57.494205,5261911,99.78,NA,NA,NB5306,China,2014,"Human, Homo sapiens",blood
573.23267,Klebsiella pneumoniae strain 08EU827,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,5,5582414,57.146084,5277535,99.78,NA,NA,08EU827,Sweden,2008,"Human, Homo sapiens","outbreak at the neonatal ward at Karolinska hospital, Sweden"
573.2327,Klebsiella pneumoniae strain L5-2,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5376334,57.27092,5237123,99.78,NA,NA,L5-2,South Korea,2016,NA,Korean infant feces
573.23334,Klebsiella pneumoniae strain NCTC11359,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5093886,57.714523,5093886,99.78,0.33,NA,NCTC11359,United Kingdom,NA,NA,not available: to be reported later
573.23336,Klebsiella pneumoniae strain NCTC11357,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5124551,58.07931,5124551,99.67,0.11,NA,NCTC11357,United Kingdom,NA,NA,not available: to be reported later
573.23337,Klebsiella pneumoniae strain NCTC9180,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5320817,57.783928,5320817,99.67,3.23,NA,NCTC9180,NA,NA,NA,not available: to be reported later
573.25592,Klebsiella pneumoniae strain AP8555,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5821768,57.053288,5463931,99.78,0.11,NA,AP8555,China,2017,NA,blood
573.25593,Klebsiella pneumoniae strain F5,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,4,5916981,57.15298,5537825,99.78,0.22,NA,F5,China,2014,"Human, Homo sapiens",sputum
573.25594,Klebsiella pneumoniae strain F77,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,4,5840818,57.207653,5536091,99.78,0.11,NA,F77,China,2014,"Human, Homo sapiens",bile
573.25595,Klebsiella pneumoniae strain F127,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,3,5735314,57.339405,5511434,99.78,0.22,NA,F127,China,2014,"Human, Homo sapiens",ascites
573.25596,Klebsiella pneumoniae strain F10(AN) strain F10(AN) strain F10(AN),meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5578129,57.277145,5272577,99.78,NA,NA,F10(AN),China,2011,"Human, Homo sapiens",sputum
573.25597,Klebsiella pneumoniae strain F93-1,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5356474,57.315224,5191009,99.78,NA,NA,F93-1,China,2014,"Human, Homo sapiens",sputum
573.25598,Klebsiella pneumoniae strain F13,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5492069,57.14901,5371994,99.78,0.55,NA,F13,China,2014,"Human, Homo sapiens",urine
573.25599,Klebsiella pneumoniae strain F132,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,4,5782958,57.243008,5511250,99.78,1.21,NA,F132,China,2014,"Human, Homo sapiens",end of the catheter
573.256,Klebsiella pneumoniae strain F138,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,4,5881983,57.15914,5539281,99.78,0.11,NA,F138,China,2014,"Human, Homo sapiens",blood
573.25601,Klebsiella pneumoniae strain B12(AN) strain B12(AN) strain B12(AN),meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5642913,57.198383,5565554,99.78,NA,NA,B12(AN),China,2011,"Human, Homo sapiens",sputum
573.25602,Klebsiella pneumoniae strain F89-1,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5272353,57.52297,5272353,99.78,NA,NA,F89-1,China,2014,"Human, Homo sapiens",sputum
573.25603,Klebsiella pneumoniae strain F81,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5487061,57.19723,5164372,99.78,0.11,NA,F81,China,2014,"Human, Homo sapiens",incision secretion
573.25604,Klebsiella pneumoniae strain F93-2,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5202611,57.560406,5107051,99.78,NA,NA,F93-2,China,2014,"Human, Homo sapiens",sputum
573.2563,Klebsiella pneumoniae strain NH34,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,3,5831084,56.734375,5427547,99.55,1.54,NA,NH34,Thailand,2014,"Human, Homo sapiens",sputum
573.25631,Klebsiella pneumoniae strain NFYY0065,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5235159,57.553074,5235159,99.78,0.44,NA,NFYY0065,China,2015,NA,feces
573.25632,Klebsiella pneumoniae strain 2-1,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5565084,57.228874,5230042,99.78,0.11,NA,2-1,China,2018,pneumoniae,cancer patient stool
573.25653,Klebsiella pneumoniae strain R46,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,4,5457304,57.241085,5117042,99.78,0.33,NA,R46,China,2015,"Rabbit, Oryctolagus cuniculus",NA
573.25657,Klebsiella pneumoniae strain BA4656,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,8,6138784,56.693947,5432984,99.78,0.66,NA,BA4656,India,2018,"Human, Homo sapiens",blood
573.25675,Klebsiella pneumoniae strain BA1559,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5663110,57.017754,5402442,99.78,NA,NA,BA1559,India,2018,"Human, Homo sapiens",blood
573.25676,Klebsiella pneumoniae strain BA34918,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,9,6181364,56.620625,5439838,99.78,0.11,NA,BA34918,India,2017,"Human, Homo sapiens",blood
573.25677,Klebsiella pneumoniae strain B31,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5273146,57.46855,5273146,99.78,NA,NA,B31,NA,NA,"Human, Homo sapiens",bronchoalveolar lavage
573.25786,Klebsiella pneumoniae strain BP327,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,4,5881158,56.561344,5403681,99.78,0.11,NA,BP327,India,2018,"Human, Homo sapiens",blood
573.25794,Klebsiella pneumoniae strain WCHKP115068,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,6,5667576,57.255024,5451414,99.78,NA,NA,WCHKP115068,China,2018,"Human, Homo sapiens",NA
573.25795,Klebsiella pneumoniae strain ABFPV,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,4,5616511,57.315777,5345730,99.78,NA,NA,ABFPV,USA,2014,NA,NA
573.25796,Klebsiella pneumoniae strain ABFQB,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,4,5479958,57.294544,5293792,99.78,NA,NA,ABFQB,USA,2015,NA,NA
573.25801,Klebsiella pneumoniae strain 18CPO060,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,3,5616401,57.10639,5288751,99.78,0.11,NA,18CPO060,Canada,2018,"Human, Homo sapiens",rectal swab
573.2582,Klebsiella pneumoniae strain 121,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,5,5628430,56.78141,5180019,99.78,0.22,NA,121,China,2018,"Human, Homo sapiens",blood
573.25927,Klebsiella pneumoniae strain ST23,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,3,5741563,57.144264,5393085,99.78,0.11,NA,ST23,USA,2016,"Human, Homo sapiens",urine
573.25949,Klebsiella pneumoniae strain R1701,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,6,5897286,56.932426,5438860,99.78,NA,NA,R1701,USA,2016,"Human, Homo sapiens",blood
573.2595,Klebsiella pneumoniae strain R1761,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,14,5899919,56.919308,5294382,99.78,NA,NA,R1761,USA,2016,"Human, Homo sapiens",bronchoalveolar lavage
573.25951,Klebsiella pneumoniae strain CRKP I,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5318075,57.489414,5318075,99.44,1.1,NA,CRKP I,India,2018,"Human, Homo sapiens",blood
573.25953,Klebsiella pneumoniae strain 2e,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,4,5543672,57.277885,5208029,99.78,0.11,NA,2e,China,2017,"Human, Homo sapiens",NA
573.25981,Klebsiella pneumoniae strain CR-HvKP1,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,6,5862723,56.921177,5390059,99.78,0.11,NA,CR-HvKP1,China,2016,"Human, Homo sapiens",blood
573.25982,Klebsiella pneumoniae strain CR-HvKP5,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,6,5880866,56.93437,5408302,99.78,0.11,NA,CR-HvKP5,China,2016,"Human, Homo sapiens",blood
573.25983,Klebsiella pneumoniae strain CR-HvKP4,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,6,5861748,56.92858,5388721,99.78,0.11,NA,CR-HvKP4,China,2016,"Human, Homo sapiens",blood
573.25985,Klebsiella pneumoniae strain KpvST147B_SE1_1_NDM,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,8,6109775,56.339176,5433031,99.67,0.66,NA,KpvST147B_SE1_1_NDM,United Kingdom,2019,"Human, Homo sapiens",rectal swab
573.26065,Klebsiella pneumoniae strain KP980,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,4,5553749,57.318184,5216735,99.78,NA,NA,KP980,NA,NA,NA,NA
573.26066,Klebsiella pneumoniae strain KP9201,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,4,5581905,57.30008,5231183,99.78,0.11,NA,KP9201,NA,NA,NA,NA
573.26069,Klebsiella pneumoniae strain AJ218,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5668371,57.144497,5465992,99.78,0.11,NA,AJ218,Australia,2002,"Human, Homo sapiens",urine
573.2607,Klebsiella pneumoniae strain KPC2,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,4,5664402,57.145504,5399983,99.78,NA,NA,KPC2,NA,NA,"Human, Homo sapiens",NA
573.2633,Klebsiella pneumoniae strain NCTC11698,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5261751,57.456234,5261751,99.78,0.88,NA,NCTC11698,NA,NA,NA,not available
573.26331,Klebsiella pneumoniae strain NCTC9171,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5159775,57.639977,5159775,99.44,11.35,NA,NCTC9171,NA,NA,NA,Chest pus
573.26332,Klebsiella pneumoniae strain NCTC9170,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5142131,58.01095,5142131,99.78,0.11,NA,NCTC9170,Turkey,NA,NA,not available
573.26333,Klebsiella pneumoniae strain NCTC9157,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5208158,57.582355,5208158,99.78,0.22,NA,NCTC9157,Denmark,NA,NA,urine
573.27188,Klebsiella pneumoniae strain BWHC1,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,3,5535407,57.32778,5283646,99.78,NA,NA,BWHC1,USA,2012,"Human, Homo sapiens",urine
573.27189,Klebsiella pneumoniae strain XJ-K1,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,4,5891206,56.87579,5454121,99.67,0.11,NA,XJ-K1,China,2018,"Human, Homo sapiens",urine
573.272,Klebsiella pneumoniae strain FDAARGOS_775 strain Not applicable,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,5,5573867,56.97942,5303035,99.78,NA,NA,NA,USA,NA,NA,NA
573.27201,Klebsiella pneumoniae strain Kp202,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,8,5937881,56.69608,5462019,99.78,NA,NA,Kp202,NA,NA,NA,NA
573.2721,Klebsiella pneumoniae strain L39_2,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,6,5910465,56.95034,5473945,99.78,0.11,NA,L39_2,China,2018,"Human, Homo sapiens",stool
573.27211,Klebsiella pneumoniae strain L482,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,6,5864169,56.960346,5461882,99.78,0.11,NA,L482,China,2017,"Human, Homo sapiens",stool
573.27265,Klebsiella pneumoniae strain R50,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5284298,57.435635,5210287,99.78,NA,NA,R50,China,2017,"Rabbit, Oryctolagus cuniculus",NA
573.27297,Klebsiella pneumoniae strain NKU_Kleb8A7,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5456528,57.333218,5342084,99.78,NA,NA,NKU_Kleb8A7,China,2018,"Human, Homo sapiens",gut
573.27316,Klebsiella pneumoniae strain DA12090,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5497463,57.262867,5311952,99.78,NA,NA,DA12090,USA,NA,"Human, Homo sapiens",urine
573.27317,Klebsiella pneumoniae strain PIMB15ND2KP27,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,4,5736143,57.149864,5247824,99.78,0.11,NA,PIMB15ND2KP27,Viet Nam,2015,"Human, Homo sapiens",NA
573.27358,Klebsiella pneumoniae strain NKU_KlebA1,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5415079,57.369488,5250274,99.67,7.23,NA,NKU_KlebA1,China,2017,"Human, Homo sapiens",SHIME feed
573.27361,Klebsiella pneumoniae strain 18-2374,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,5,5704733,57.059566,5253969,99.78,0.22,NA,18-2374,South Korea,2018,"Human, Homo sapiens",NA
573.27403,Klebsiella pneumoniae strain KLP268,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,4,5908298,56.93132,5580663,99.78,0.11,NA,KLP268,USA,2016,"Human, Homo sapiens",NA
573.27404,Klebsiella pneumoniae strain KP1677,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5371084,57.510105,5371084,99.78,1.1,NA,KP1677,Taiwan,2015,"Human, Homo sapiens",sputum
573.27405,Klebsiella pneumoniae strain KP1692,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5573436,57.23288,5370920,99.78,1.97,NA,KP1692,Taiwan,2015,"Human, Homo sapiens",sputum
573.27416,Klebsiella pneumoniae strain P094-1,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5058062,57.65999,5058062,99.44,0.88,NA,P094-1,China,2013,"Human, Homo sapiens",sputum
573.27544,Klebsiella pneumoniae strain 555,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,5,5960649,56.583687,5278199,99.78,0.44,NA,555,China,2018,"Chicken, Gallus gallus",NA
573.27553,Klebsiella pneumoniae strain D1,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,4,5756763,57.126698,5424239,99.78,NA,NA,D1,France,2015,"Human, Homo sapiens",NA
573.27566,Klebsiella pneumoniae strain FDAARGOS_630 strain Not applicable,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,8,5642810,57.09267,5266224,99.78,0.44,NA,NA,USA,NA,"Human, Homo sapiens",clinical isolate
573.27567,Klebsiella pneumoniae strain FDAARGOS_631 strain Not applicable,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5468531,57.234364,5290279,99.78,0.11,NA,NA,USA,NA,"Human, Homo sapiens",clinical isolate
573.27568,Klebsiella pneumoniae strain FDAARGOS_629 strain Not applicable,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,6,5718665,56.900257,5387964,99.78,NA,NA,NA,USA,NA,"Human, Homo sapiens",clinical isolate
573.27692,Klebsiella pneumoniae strain 4928STDY7071295,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5287159,58.104218,5287159,99.78,NA,NA,4928STDY7071295,United Kingdom,2018,"Human, Homo sapiens",faecal
573.27714,Klebsiella pneumoniae strain 4928STDY7071681,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5379736,57.898716,5379736,98,0.11,NA,4928STDY7071681,United Kingdom,2018,"Human, Homo sapiens",faecal
573.27715,Klebsiella pneumoniae strain 4928STDY7071680,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5311295,57.87035,5311295,99.78,0.22,NA,4928STDY7071680,United Kingdom,2018,"Human, Homo sapiens",faecal
573.27716,Klebsiella pneumoniae strain 4928STDY7071137,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,4894925,58.373833,4894925,97.66,0.11,NA,4928STDY7071137,United Kingdom,2018,"Human, Homo sapiens",faecal
573.27717,Klebsiella pneumoniae strain 4928STDY7387736,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5861889,57.360737,5861889,98.89,NA,NA,4928STDY7387736,United Kingdom,2018,"Human, Homo sapiens",faecal
573.27718,Klebsiella pneumoniae strain 4928STDY7387799,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5782096,57.347355,5782096,99.78,0.22,NA,4928STDY7387799,United Kingdom,2018,"Human, Homo sapiens",faecal
573.27719,Klebsiella pneumoniae strain 4928STDY7387808,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5830367,57.346233,5830367,99.78,0.11,NA,4928STDY7387808,United Kingdom,2018,"Human, Homo sapiens",faecal
573.2772,Klebsiella pneumoniae strain 4928STDY7387758,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5989149,57.792355,5989149,99.78,0.33,NA,4928STDY7387758,United Kingdom,2018,"Human, Homo sapiens",faecal
573.27721,Klebsiella pneumoniae strain 4928STDY7387729,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5568802,57.456837,5568802,99.78,0.11,NA,4928STDY7387729,United Kingdom,2018,"Human, Homo sapiens",faecal
573.27957,Klebsiella pneumoniae strain KP65,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,3,5592496,57.30368,5438014,99.78,NA,NA,KP65,China,2018,"Human, Homo sapiens",urine
573.27958,Klebsiella pneumoniae strain KP58,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,6,5920915,56.94623,5483867,99.78,0.22,NA,KP58,China,2018,"Human, Homo sapiens",urine
573.28016,Klebsiella pneumoniae strain C51,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,7,5686533,57.192562,5222468,99.78,NA,NA,C51,Australia,2014,"Human, Homo sapiens",clinical sample
573.28017,Klebsiella pneumoniae strain C2,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,4,5503501,57.28588,5243002,99.78,NA,NA,C2,Australia,2007,"Human, Homo sapiens",clinical sample
573.28579,Klebsiella pneumoniae strain LH94,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,5,5709714,57.003365,5300315,99.78,NA,NA,LH94,Laos,2012,"Human, Homo sapiens",stool
573.2858,Klebsiella pneumoniae strain TH164,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,4,5656506,57.17607,5381065,99.78,0.11,NA,TH164,Thailand,2012,"Human, Homo sapiens",stool
573.28581,Klebsiella pneumoniae strain LH375,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,6,5372573,57.278606,5175568,99.78,NA,NA,LH375,Laos,2012,"Human, Homo sapiens",stool
573.28582,Klebsiella pneumoniae strain LH102-A,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5213480,57.520756,5153352,99.78,NA,NA,LH102-A,Laos,2012,"Human, Homo sapiens",stool
573.28583,Klebsiella pneumoniae strain K2044,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5472671,57.36919,5248519,99.78,0.33,NA,K2044,China,2009,"Human, Homo sapiens",NA
573.28584,Klebsiella pneumoniae strain 13190,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,4,5685075,56.816788,5261481,99.78,0.11,NA,13190,China,2013,"Human, Homo sapiens",NA
573.28585,Klebsiella pneumoniae strain 11420,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,3,5749567,57.064262,5438591,99.78,0.11,NA,11420,China,2014,"Human, Homo sapiens",NA
573.28586,Klebsiella pneumoniae strain SMU18037509,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5514092,57.250477,5365096,99.67,0.11,NA,SMU18037509,Japan,2018,"Human, Homo sapiens",blood from patient with community-acquired emphysematous osteomyelitis
573.28604,Klebsiella pneumoniae strain TK421,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,4,5565050,57.086853,5277246,99.78,0.11,NA,TK421,USA,2013,"Human, Homo sapiens",blood
573.28641,Klebsiella pneumoniae strain LEMB18,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5220569,57.577892,5220569,99.78,NA,NA,LEMB18,United Kingdom,2017,NA,Garam Masala
573.29052,Klebsiella pneumoniae strain C789,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,5,5834709,56.980923,5474803,99.78,0.11,NA,C789,China,2016,NA,blood specimen
573.29053,Klebsiella pneumoniae strain C1398,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,5,5812894,56.938538,5447504,99.78,1.32,NA,C1398,China,2016,NA,BALF
