genome_id,genome_name,other_names,ncbi_taxon_id,taxon_lineage_i_ds,taxon_lineage_names,superkingdom,kingdom,phylum,class,order,family,genus,species,genome_status,strain,serovar,biovar,pathovar,mlst,segment,subtype,h_type,n_type,h1_clade_global,h1_clade_us,h5_clade,p_h1n1_like,lineage,clade,subclade,other_typing,culture_collection,type_strain,reference,genome_quality,completion_date,publication,authors,bio_project_accession,bio_sample_accession,assembly_accession,sra_accession,gen_bank_accessions,sequencing_center,sequencing_status,sequencing_platform,sequencing_depth,assembly_method,chromosome,plasmids,contigs,size,gc_content,contig_l50,contig_n50,trna,rrna,mat_peptide,cds,coarse_consistency,fine_consistency,check_m_contamination,check_m_completeness,genome_quality_flags,isolation_source,isolation_comments,collection_date,collection_year,season,isolation_country,state_province,county,city,geographic_group,geographic_location,other_environmental,host_name,host_common_name,host_sex,host_age,host_health,host_group,lab_host,passage,other_clinical,additional_metadata,comments,date_inserted,date_modified
573.17914,Klebsiella pneumoniae strain AR_0363,NA,573,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,AR_0363,NA,NA,NA,MLST.klebsiella.258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2018-04-25T00:00:00Z,NA,NA,PRJNA316321,SAMN07291506,GCA_002968475.1,NA,"CP027146,CP027152,CP027151,CP027147,CP027150,CP027156,CP027148,CP027155,CP027153,CP027149,CP027154",FDA/CDC,Complete,Pacbio; Illumina,16.41x,SMRT v. 2.3.0; HGAP v. 3.0,NA,10,11,5892020,56.73893,1,5274107,88,25,NA,5898,99.6,98.2,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"The AR Isolate Bank is a centralized repository of microbial pathogens with well-characterized resistance profiles that are assembled by CDC in collaboration with the Food and Drug Administration (FDA). The AR Bank is available to support and advance development of diagnostic devices and antimicrobial drug products. The AR Isolate Bank also supports the National Action Plan for Combating Antibiotic Resistance Bacteria by advancing the development of diagnostic tests to identify and characterize resistant bacteria, and by accelerating research and development for new antibiotics.The AR Isolate Bank includes collections of bacterial pathogens that are associated with known or emerging resistance mechanisms. Since its launch in July 2015, the AR Bank continues to grow and will eventually include genera and species such as Enterobacteriaceae, Pseudomonas aeruginosa, Staphylococcus, Enterococcus, Streptococcus, Salmonella, and Neisseria gonorrhoeae.Each pathogen listed on this web site includes information regarding its susceptibility and/or resistance profile(s), known resistance biomarkers, isolate characteristics, and associated data in PDF.Use this web site to search through pathogen panels, find additional information about the available isolates, and find procedures for requesting panels.",2018-05-26T03:44:48Z,2018-05-26T03:44:48Z
573.17915,Klebsiella pneumoniae strain AR_0361,NA,573,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,AR_0361,NA,NA,NA,MLST.klebsiella.258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2018-04-25T00:00:00Z,NA,NA,PRJNA316321,SAMN07291504,GCA_002968495.1,NA,"CP027160,CP027161,CP027158,CP027162,CP027164,CP027163,CP027157,CP027159",FDA/CDC,Complete,Pacbio; Illumina,17.81x,SMRT v. 2.3.0; HGAP v. 3.0,NA,7,8,5597784,57.23163,1,5194420,86,25,NA,5511,99.6,98.1,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"The AR Isolate Bank is a centralized repository of microbial pathogens with well-characterized resistance profiles that are assembled by CDC in collaboration with the Food and Drug Administration (FDA). The AR Bank is available to support and advance development of diagnostic devices and antimicrobial drug products. The AR Isolate Bank also supports the National Action Plan for Combating Antibiotic Resistance Bacteria by advancing the development of diagnostic tests to identify and characterize resistant bacteria, and by accelerating research and development for new antibiotics.The AR Isolate Bank includes collections of bacterial pathogens that are associated with known or emerging resistance mechanisms. Since its launch in July 2015, the AR Bank continues to grow and will eventually include genera and species such as Enterobacteriaceae, Pseudomonas aeruginosa, Staphylococcus, Enterococcus, Streptococcus, Salmonella, and Neisseria gonorrhoeae.Each pathogen listed on this web site includes information regarding its susceptibility and/or resistance profile(s), known resistance biomarkers, isolate characteristics, and associated data in PDF.Use this web site to search through pathogen panels, find additional information about the available isolates, and find procedures for requesting panels.",2018-05-26T03:45:11Z,2018-05-26T03:45:11Z
573.17919,Klebsiella pneumoniae strain KPHS1249,NA,573,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,KPHS1249,NA,NA,NA,MLST.klebsiella.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2018-03-06T00:00:00Z,NA,NA,PRJNA435632,SAMN08582315,GCA_002970895.1,NA,CP027189,"Jinshan Hospital, Shanghai Medical College, Fudan University",Complete,PacBio; Illumina HiSeq,124.0x,smrtlink v. version 4.1,NA,NA,1,5458646,57.44346,1,5458646,87,9,NA,5416,99.6,97.9,0.7,100,NA,wound,NA,2008-06-11,2008,NA,China,NA,NA,NA,Asia,China,NA,"Human, Homo sapiens",Human,NA,NA,wood infection,Human,NA,NA,NA,"collected_by:Gang Li, Tang Yu,Jiang Xiaofei","Klebsiella pneumoniae subsp. pneumoniae strain KPHS1249, complete genome",2018-05-26T04:08:25Z,2018-05-26T04:08:25Z
573.1792,Klebsiella pneumoniae strain DA48896,NA,573,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,DA48896,NA,NA,NA,MLST.klebsiella.147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2018-03-16T00:00:00Z,29220374,NA,PRJNA348457,SAMN05908511,GCA_003006175.1,NA,"CP024429,CP024430,CP024431,CP024432,CP024433,CP024434,CP024435,CP024436",Uppsala University,Complete,Illumina MiSeq; PacBio,50.0x,CLC Genomics Workbench v. 10,NA,7,8,5752275,56.840538,1,5394870,88,9,NA,5883,99.8,98.7,0.3,98,NA,Trachaeal secretion,NA,2015-06,2015,NA,Pakistan,NA,NA,NA,Asia,Pakistan,NA,"Human, Homo sapiens",Human,NA,NA,Trachaeal secretion,Human,NA,NA,NA,collected_by:Fouzia Nahid,Whole genome sequencing of a clinical Klebsiella pneumoniae encoding OXA181 beta lactamase.,2018-05-26T06:56:47Z,2018-05-26T06:56:47Z
573.17927,Klebsiella pneumoniae strain AR_0080,NA,573,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,AR_0080,NA,NA,NA,MLST.klebsiella.1224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2018-03-19T00:00:00Z,NA,NA,PRJNA292904,SAMN04014921,GCA_003010595.1,NA,"CP027602,CP027603",Centers for Disease Control and Prevention,Complete,PacBio RSII,122x,canu v. 1.6,NA,1,2,5598970,57.330616,1,5141392,89,9,NA,5634,99.3,97.8,0.7,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Collection of bacterial pathogens that are assembled to challenge assays that detect carbapenemase production representing a range of gram-negative bacteria;unverified source organism,2018-05-26T07:33:09Z,2018-05-26T07:33:09Z
573.17931,Klebsiella pneumoniae strain NH25,NA,573,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,NH25,NA,NA,NA,MLST.klebsiella.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2018-04-03T00:00:00Z,NA,NA,PRJNA418211,SAMN08022168,GCA_003031325.1,NA,"CP024874,CP024875,CP024876,CP024877,CP024878,CP024879",Chiang Mai University,Complete,PacBio,131.0x,CANU v. SEP-2017,NA,5,6,5947820,56.754913,1,5369387,91,9,NA,6155,99.5,97.3,NA,100,NA,sputum,NA,2016-08,2016,NA,Thailand,NA,NA,NA,Asia,Thailand,NA,"Human, Homo sapiens",Human,NA,NA,Klebsiella pneumoniae,Human,NA,NA,NA,collected_by:Nan Hospital,"Extensive drug resistant Klebsiella pneumoniae NH25, clinical isolate",2018-05-26T08:09:20Z,2018-05-26T08:09:20Z
573.17935,Klebsiella pneumoniae strain Kp589,NA,573,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,Kp589,NA,NA,NA,MLST.klebsiella.405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2018-04-18T00:00:00Z,NA,NA,PRJNA449447,SAMN08904739,GCA_003056445.1,NA,"CP028816,CP028817,CP028819,CP028820,CP028821,CP028822,CP028823,CP028824,CP028825,CP028818",Hospital Universitari Vall d'Hebron,Complete,Illumina MiSeq; MinION,1.0x,Unicycler assembly pipeline v. 0.4.4,NA,9,10,5778569,56.990215,1,5489507,86,9,NA,5851,99.9,98.1,0.3,100,NA,amniotic fluid,NA,2012-01-16,2012,NA,Spain,NA,NA,NA,Europe,Spain: Barcelona,NA,"Human, Homo sapiens",Human,NA,NA,Chorioamnionitis,Human,NA,NA,NA,collected_by:Hospital Vall d'Hebron,K. pneumoniae KP589 whole Genome Sequencing,2018-05-27T22:09:53Z,2018-05-27T22:09:53Z
573.17943,Klebsiella pneumoniae strain AR_0142,NA,573,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,AR_0142,NA,NA,NA,MLST.klebsiella.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2018-04-28T00:00:00Z,NA,NA,PRJNA292902,SAMN04014983,GCA_003073315.1,NA,"CP028990,CP028991,CP028992,CP028993",Centers for Disease Control and Prevention,Complete,PacBio RSII,120x,HGAP v. 2.3,NA,3,4,5479509,57.35094,1,5275382,89,8,NA,5619,99.6,98.2,0.7,99.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Collection of bacterial pathogens that consist of carbapenemase-producing Enterobacteriaceae representing a diversity of species,2018-05-27T22:30:57Z,2018-05-27T22:30:57Z
573.1807,Klebsiella pneumoniae strain L388,NA,573,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,L388,NA,NA,NA,MLST.klebsiella.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2018-05-10T00:00:00Z,NA,NA,PRJNA449865,SAMN08932689,GCA_003112125.1,NA,"CP029220,CP029221,CP029222,CP029223,CP029224,CP029225",Zhejiang University,Complete,PacBio,50.0x,HGAP v. 2.1,NA,5,6,5945388,56.923367,1,5339840,85,9,NA,6222,99.8,98.2,NA,100,NA,feces,NA,2017,2017,NA,China,NA,NA,NA,Asia,China:Zhejiang,NA,"Human, Homo sapiens",Human,NA,NA,diarrhea,Human,NA,NA,NA,collected_by:XuHao,Uncovering the gut microbiota of hospitalized patients served as the reservoirs of ST11 KPC-2-producing Klebsiella pneumoniae,2018-05-30T15:50:07Z,2018-05-30T15:50:07Z
573.18071,Klebsiella pneumoniae strain L491,NA,573,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,L491,NA,NA,NA,MLST.klebsiella.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2018-05-10T00:00:00Z,NA,NA,PRJNA449865,SAMN08932690,GCA_003111885.1,NA,"CP029226,CP029227,CP029228,CP029229,CP029230",Zhejiang University,Complete,PacBio,50.0x,HGAP v. 2.1,NA,4,5,5958238,56.87812,1,5525009,90,9,NA,6282,99.8,98.2,0.3,100,NA,feces,NA,2017,2017,NA,China,NA,NA,NA,Asia,China:Zhejiang,NA,"Human, Homo sapiens",Human,NA,NA,diarrhea,Human,NA,NA,NA,collected_by:XuHao,Uncovering the gut microbiota of hospitalized patients served as the reservoirs of ST11 KPC-2-producing Klebsiella pneumoniae,2018-05-30T15:52:29Z,2018-05-30T15:52:29Z
573.18072,Klebsiella pneumoniae strain L201,NA,573,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,L201,NA,NA,NA,MLST.klebsiella.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2018-05-10T00:00:00Z,NA,NA,PRJNA449865,SAMN08932688,GCA_003111805.1,NA,"CP029216,CP029217,CP029218,CP029219",Zhejiang University,Complete,PacBio,50.0x,HGAP v. 2.1,NA,3,4,5464028,57.135326,1,4943800,77,6,NA,5734,96.4,95,0.4,92.8,NA,feces,NA,2017,2017,NA,China,NA,NA,NA,Asia,China:Zhejiang,NA,"Human, Homo sapiens",Human,NA,NA,diarrhea,Human,NA,NA,NA,collected_by:XuHao,Uncovering the gut microbiota of hospitalized patients served as the reservoirs of ST11 KPC-2-producing Klebsiella pneumoniae;missing tRNA genes,2018-05-30T15:52:42Z,2018-05-30T15:52:42Z
573.18084,Klebsiella pneumoniae strain NCTC 418,NA,573,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,NCTC 418,NA,NA,NA,MLST.klebsiella.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NCTC:418,NA,NA,Good,2018-05-02T00:00:00Z,NA,NA,PRJNA449808,SAMN08918337,GCA_003076915.1,NA,"CP028915,CP028916",University of Basel,Complete,PacBio,0.969x,ETHZ_pipeline v. 10.07.2015,NA,1,2,5475977,57.331688,1,5327611,89,9,NA,5577,99.6,97.8,1,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sample_type:Genomic DNA,Studying the in vitro evolution of drug resistance in Klebsiella pneumoniae. This is the very first strain where the evolution experiment started and where all evolved strains will be mapped to.;partial,2018-05-30T16:47:01Z,2018-05-30T16:47:01Z
573.18085,Klebsiella pneumoniae strain 616,NA,573,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,616,NA,NA,NA,MLST.klebsiella.307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,genotype:ST307,NA,NA,NA,Good,2018-05-01T00:00:00Z,NA,NA,PRJNA431464,SAMN08391417,GCA_003076555.1,NA,"CP026495,CP026496,CP026497",University of Melbourne,Complete,Oxford Nanopore minION; Illumina MiniSeq,119.0x,Unicycler v. v0.4.4,NA,2,3,5359558,57.406395,1,5246307,84,9,NA,5333,99.4,98,NA,100,NA,urine,NA,2009,2009,NA,Iran,NA,NA,NA,Asia,Iran,NA,"Human, Homo sapiens",Human,NA,NA,urinary tract infection,Human,NA,NA,NA,collected_by:Mohammad Ali Boroumand,"Whole genome sequencing for Klebsiella pneumoniae 616, a novel reference genome for Klebsiella pneumoniae sequence type 307.",2018-05-30T16:51:19Z,2018-05-30T16:51:19Z
573.18086,Klebsiella pneumoniae strain AR376,NA,573,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,AR376,NA,NA,NA,MLST.klebsiella.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2018-04-30T00:00:00Z,NA,NA,PRJNA316321,SAMN07291519,GCA_003074015.1,NA,"CP029137,CP029135,CP029136,CP029138,CP029139",FDA/CDC,Complete,Pacbio; Illumina,20.43x,canu v. 1.4; SPAdes v. 3.6.0,NA,4,5,5675659,57.107483,1,5331435,87,25,NA,5582,99.6,98.2,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"The AR Isolate Bank is a centralized repository of microbial pathogens with well-characterized resistance profiles that are assembled by CDC in collaboration with the Food and Drug Administration (FDA). The AR Bank is available to support and advance development of diagnostic devices and antimicrobial drug products. The AR Isolate Bank also supports the National Action Plan for Combating Antibiotic Resistance Bacteria by advancing the development of diagnostic tests to identify and characterize resistant bacteria, and by accelerating research and development for new antibiotics.The AR Isolate Bank includes collections of bacterial pathogens that are associated with known or emerging resistance mechanisms. Since its launch in July 2015, the AR Bank continues to grow and will eventually include genera and species such as Enterobacteriaceae, Pseudomonas aeruginosa, Staphylococcus, Enterococcus, Streptococcus, Salmonella, and Neisseria gonorrhoeae.Each pathogen listed on this web site includes information regarding its susceptibility and/or resistance profile(s), known resistance biomarkers, isolate characteristics, and associated data in PDF.Use this web site to search through pathogen panels, find additional information about the available isolates, and find procedures for requesting panels.",2018-05-30T17:12:27Z,2018-05-30T17:12:27Z
573.18087,Klebsiella pneumoniae strain AR438,NA,573,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,AR438,NA,NA,NA,MLST.klebsiella.512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2018-04-30T00:00:00Z,NA,NA,PRJNA316321,SAMN07291531,GCA_003073675.1,NA,"CP029099,CP029098,CP029100,CP029101,CP029102",FDA/CDC,Complete,Pacbio; Illumina,15.39x,SMRT v. 2.3.0; HGAP v. 3.0,NA,4,5,5823933,57.03879,1,5439007,88,25,NA,5834,99.6,98.3,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"The AR Isolate Bank is a centralized repository of microbial pathogens with well-characterized resistance profiles that are assembled by CDC in collaboration with the Food and Drug Administration (FDA). The AR Bank is available to support and advance development of diagnostic devices and antimicrobial drug products. The AR Isolate Bank also supports the National Action Plan for Combating Antibiotic Resistance Bacteria by advancing the development of diagnostic tests to identify and characterize resistant bacteria, and by accelerating research and development for new antibiotics.The AR Isolate Bank includes collections of bacterial pathogens that are associated with known or emerging resistance mechanisms. Since its launch in July 2015, the AR Bank continues to grow and will eventually include genera and species such as Enterobacteriaceae, Pseudomonas aeruginosa, Staphylococcus, Enterococcus, Streptococcus, Salmonella, and Neisseria gonorrhoeae.Each pathogen listed on this web site includes information regarding its susceptibility and/or resistance profile(s), known resistance biomarkers, isolate characteristics, and associated data in PDF.Use this web site to search through pathogen panels, find additional information about the available isolates, and find procedures for requesting panels.",2018-05-30T17:16:13Z,2018-05-30T17:16:13Z
573.18088,Klebsiella pneumoniae strain AR_0079,NA,573,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,AR_0079,NA,NA,NA,MLST.klebsiella.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2018-04-28T00:00:00Z,NA,NA,PRJNA292904,SAMN04014920,GCA_003073335.1,NA,"CP028994,CP029000,CP028999,CP028998,CP028997,CP028996,CP028995",Centers for Disease Control and Prevention,Complete,PacBio RSII,98x,canu v. 1.6,NA,6,7,6131952,56.593235,1,5511019,93,9,NA,6484,99.8,97.7,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Collection of bacterial pathogens that are assembled to challenge assays that detect carbapenemase production representing a range of gram-negative bacteria,2018-05-30T17:20:57Z,2018-05-30T17:20:57Z
573.18089,Klebsiella pneumoniae strain QS17-0029,NA,573,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,QS17-0029,NA,NA,NA,MLST.klebsiella.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MRSN<USA>:479404,NA,NA,Good,2017-11-08T00:00:00Z,NA,NA,PRJNA414481,SAMN07792096,GCA_003073235.1,NA,"CP024038,CP024040,CP024041,CP024039,CP024042,CP024044,CP024043",Walter Reed Army Institute of Research,Complete,PacBio; Illumina MiSeq,200.0x,HGAP v. 2.0,NA,6,7,5617050,57.098103,1,5319773,91,9,NA,5779,99.6,98.2,0.7,100,NA,NA,NA,2017-04,2017,NA,Thailand,NA,NA,NA,Asia,Thailand: Chonburi,NA,"Human, Homo sapiens",Human,NA,NA,NA,Human,NA,NA,NA,collected_by:AFRIMS,Sequencing of mcr-1 carrying Escherichia coli isolates from Thailand.,2018-05-30T17:21:23Z,2018-05-30T17:21:23Z
